BBL,BldgArea,Energy (kBtu)
1014460008,80056,6772737.6
1014460014,60400,6154760.0
1014460023,560525,55267765.0
1014460038,90247,6227043.0
1014460042,132385,10392222.5
1014467501,55096,4071594.4000000004
1014467502,141876,10995390.0
1014470009,276481,17943616.900000002
1014470013,84823,8753733.6
1014470019,102593,4370461.8
1014477501,29561,2110655.4000000004
1014477502,102719,8114801.0
1014480001,58480,4924016.0
1014480003,350000,21805000.0
1014480017,154506,10784518.799999999
1014487501,9154,745135.6000000001
1014490003,455173,64771117.900000006
1014490038,76368,4230787.2
1014497501,222159,19416696.6
1014497502,40760,4023012.0
1014500001,128255,15993398.5
1014500023,386435,30953443.499999996
1014507501,94402,6655341.0
1014510023,217143,16242296.399999999
1014517501,184553,17772453.9
1014530001,139000,17833700.0
1014530021,54698,3648356.6
1014530037,82608,5807342.399999999
1014530043,196400,10468120.0
1014537501,62546,5747977.4
1014550013,307000,32756900.0
1014557501,377386,30190880.0
1014560021,175701,47000017.5
1014560026,166078,21789433.599999998
1014560035,177920,5266432.0
1014560046,65000,689000.0
1014567501,163173,13396503.299999999
1014567502,39057,5069598.600000001
1014570017,723578,81257809.39999999
1014577501,38213,3928296.4
1014580005,122346,9702037.799999999
1014587502,23839,2174116.8000000003
1014587503,480871,32843489.299999997
1014590001,201882,4542345.0
1014600001,139000,13274500.0
1014600017,107780,9053520.0
1014600047,140122,8071027.2
1014607501,132789,11380017.3
1014610013,228637,93512533.0
1014610021,242856,19282766.400000002
1014617501,258451,29437568.900000002
1014637501,731550,338927115.0
1014640021,89250,6747299.999999999
1014640028,352000,105916799.99999999
1014640030,250171,19763509.0
1014647501,205149,12226880.4
1014647502,243321,78203369.39999999
1014650001,357785,25545849.000000004
1014650021,400612,21552925.599999998
1014660003,354310,21648341.0
1014660021,112896,3601382.4
1014660037,238180,26390344.0
1014667501,319152,28532188.8
1014670018,57375,6087487.5
1014670021,492654,1034573.4
1014680005,82600,16495219.999999998
1014680021,410902,51198389.199999996
1014690028,136820,16363672.0
1014697501,285018,19780249.200000003
1014700033,82375,5873337.5
1014707501,186267,19204127.7
1014710003,63862,3601816.8
1014710045,168681,6544822.8
1014720014,62920,5568420.0
1014720022,79936,5611507.2
1014730018,238293,18658341.9
1014730038,111820,8598958.0
1014737501,175694,18447870.0
1014737502,131003,8724799.799999999
1014737504,87450,8762490.0
1014740031,132966,14666149.799999999
1014740040,68806,27143967.0
1014750005,283000,27337800.0
1014800001,2230742,800836378.0
1014800010,1200000,400920000.0
1014820001,595492,67290596.0
1014820020,412135,64540341.0
1014830001,407260,65324504.0
1014830023,78589,77095809.0
1014830028,195000,13806000.0
1014830033,164806,11503458.799999999
1014830038,188446,27852318.8
1014837501,154610,28200864.0
1014837502,81980,39948854.0
1014840001,60776,4831692.0
1014840014,109185,9892161.0
1014840026,583731,76818999.6
1014860049,54096,627513.6
1014870039,81000,9841500.0
1014877502,292013,43743547.400000006
1014880001,257247,20708383.5
1014880013,258394,21937650.6
1014880045,530809,41509263.800000004
1014900001,98622,26923806.0
1014900028,54792,17138937.6
1014900122,75854,14025404.6
1014910001,202777,20683254.0
1014910004,102053,7082478.2
1014910012,56017,5063936.800000001
1014910016,60947,3857945.0999999996
1014910023,69585,1468243.5
1014910030,60150,4818015.0
1014910037,70322,4416221.6
1014910048,111231,6451398.0
1014917502,41668,3495945.2
1014920003,93389,5911523.7
1014920015,104209,7148737.399999999
1014920037,80405,6094699.0
1014920049,60858,5032956.600000001
1014920069,142708,9233207.6
1014927501,101390,11822074.0
1014930001,145230,9076875.0
1014930033,64058,4836379.0
1014930037,98800,6560320.000000001
1014930072,109076,8835156.0
1014937501,38550,2270595.0
1014937504,56984,5105766.399999999
1014940001,196727,10977366.6
1014940015,106947,8352560.699999999
1014940023,71643,2414369.1
1014940032,112078,8697252.799999999
1014940037,96379,6958563.8
1014940059,179576,3519689.6
1014940069,166600,11128880.0
1014950001,66983,5559589.0
1014950004,312550,37693530.0
1014950032,150000,10275000.0
1014950049,137375,8269975.0
1014960001,86666,5815288.6
1014960026,121360,6784024.0
1014960034,164672,12482137.6
1014960065,54696,3407560.8
1014960071,233923,4093652.5
1014967501,164587,18351450.5
1014970001,146235,10777519.5
1014970009,472600,36957320.0
1014970021,242861,15081668.1
1014970028,104000,7144800.0
1014970041,97755,10430458.5
1014970044,53220,4326786.0
1014970046,59948,4136412.0
1014977501,136440,5580396.0
1014980001,190640,13459183.999999998
1014980010,126440,10039336.0
1014980014,263334,14852037.6
1014980020,86553,8110016.100000001
1014980027,64922,4096578.2
1014980033,162651,11255449.200000001
1014980037,150782,9363562.200000001
1014980069,154575,9521820.0
1014987501,92223,7755954.3
1014990001,218907,16396134.3
1014990014,204195,11598276.0
1014990020,116190,8679393.0
1014990025,156729,12930142.5
1014990032,119281,8194604.7
1014990040,208788,13007492.399999999
1014990051,181011,13883543.700000001
1014990061,87640,5766712.0
1014990065,57726,4779712.8
1014990069,58110,5473962.0
1014990071,50700,3447600.0
1014997501,56395,4235264.5
1015000001,93924,25988770.8
1015000015,160357,9701598.5
1015000020,165364,9987985.6
1015000040,216139,18652795.7
1015000045,364623,28549980.9
1015000053,117340,13247686.0
1015000062,81254,7418490.2
1015000065,70678,5364460.2
1015010001,109262,12488646.6
1015010016,156287,7454889.9
1015010033,244935,17292411.0
1015010040,128811,10279117.799999999
1015010056,166317,12390616.5
1015010069,123500,21612500.0
1015017501,582673,76563232.2
1015020017,104445,7593151.5
1015020023,51475,4251835.0
1015020033,213729,16927336.8
1015020040,159372,8494527.6
1015030014,112857,4875422.4
1015030038,166742,10838230.0
1015030069,136240,11975496.0
1015040001,82000,7544000.0
1015040020,53525,11978895.0
1015040069,184263,13027394.1
1015050001,165357,11674204.2
1015050040,196577,11460439.1
1015057502,302439,36716094.6
1015060003,60192,5543683.199999999
1015060065,65656,5876212.0
1015060069,122701,7288439.399999999
1015070001,77858,6345427.0
1015070021,68992,4029132.8
1015070033,231050,16150395.000000002
1015070040,119765,8611103.5
1015070041,112083,8473474.799999999
1015070045,114003,9530650.799999999
1015070056,67704,5077800.0
1015070069,166158,10700575.200000001
1015080001,113281,10614429.700000001
1015080024,51792,3376838.4000000004
1015080027,92216,6030926.4
1015080038,138875,12415425.0
1015080072,173873,12501468.700000001
1015087501,108847,7151247.9
1015090001,102881,5452693.0
1015090006,52272,4124260.8000000003
1015090016,76413,5914366.2
1015090020,57666,4440282.0
1015090051,109157,8557908.8
1015090056,250097,12604888.799999999
1015090069,62598,4719889.2
1015100001,164868,11243997.6
1015100020,78874,8802338.4
1015100030,59149,910894.6
1015100065,64332,5809179.6
1015100072,68731,5244175.3
1015107501,137006,12125031.0
1015110001,128635,10187892.0
1015110008,50592,3925939.1999999997
1015110033,147534,16376274.0
1015110069,142075,11025020.0
1015117501,15059,1371874.9
1015117502,49891,5902105.3
1015120001,203706,18476134.2
1015120025,93924,8490729.6
1015120040,224000,39020800.0
1015120052,97893,8046804.600000001
1015120059,51744,4279228.8
1015120062,57491,4271581.3
1015120070,128388,10887302.4
1015120123,120034,12387508.8
1015127502,54704,4999945.600000001
1015130001,68569,7234029.5
1015130005,51184,3802971.1999999997
1015130070,65167,5630428.800000001
1015137501,272113,8625982.1
1015137502,89455,13140939.5
1015140001,124648,8089655.200000001
1015140008,211406,13931655.4
1015140066,51360,4884336.0
1015140069,75798,8496955.799999999
1015147502,398184,23652129.599999998
1015150001,68542,3817789.4000000004
1015150007,91260,9335898.0
1015150008,107788,6812201.600000001
1015150070,78613,5620829.5
1015157501,50729,4139486.4
1015157502,340251,31643343.0
1015157503,340749,29440713.6
1015160001,114000,10020600.0
1015160013,151184,34999096.0
1015160032,67500,5170500.0
1015160052,128132,18169117.6
1015160069,142368,10492521.6
1015167501,39396,3439270.8
1015170001,127395,6497145.0
1015170043,64272,3933446.4000000004
1015170058,64344,6395793.600000001
1015170062,85215,4908384.0
1015170069,199625,11797837.5
1015177501,61058,5800510.0
1015177502,155381,8204116.8
1015180001,147065,8500357.0
1015180009,52848,7773940.8
1015180033,81837,5744957.4
1015180049,112398,7856620.2
1015180069,207542,11912910.799999999
1015190001,211870,9322280.0
1015190046,62272,5704115.199999999
1015190069,65434,4835572.600000001
1015197501,178063,16595471.6
1015200004,166596,11395166.4
1015210001,176799,11226736.5
1015210007,65692,2516003.5999999996
1015210051,64957,5995531.1
1015210069,174910,25012130.0
1015217501,48066,5229580.8
1015220001,550905,49416178.5
1015220020,77426,5071403.0
1015220044,131549,6958942.1
1015220050,116270,9464378.0
1015220059,50643,4709799.0
1015230001,210988,15423222.799999999
1015230034,242158,20752940.6
1015240001,165834,11226961.8
1015240044,62789,5412411.8
1015247501,94679,6201474.5
1015247502,104951,10505595.1
1015250001,293303,17598180.0
1015250005,170000,17595000.0
1015250009,94418,7600649.0
1015250013,59488,4550832.0
1015250015,106905,7547492.999999999
1015250021,281825,21559612.5
1015260021,123524,8757851.600000001
1015267501,215126,17059491.8
1015267502,168122,12810896.4
1015270045,205261,20546626.099999998
1015277501,70723,5459815.600000001
1015290001,96699,11816617.8
1015300019,69001,5437278.8
1015300034,50853,4902229.2
1015307501,36208,2425936.0
1015310028,54763,3209111.8000000003
1015310035,81100,7590960.0
1015310040,73255,3992397.5
1015317501,284702,11359609.799999999
1015320001,256810,30740157.0
1015320004,222000,20734800.0
1015320015,57745,6542508.5
1015320016,104440,5650204.0
1015320022,363389,36556933.4
1015327501,52734,5811286.8
1015330001,510307,48377103.6
1015330022,169507,10611138.200000001
1015330032,130500,18635400.0
1015347501,221576,16463096.799999999
1015367501,666902,42414967.2
1015370022,693459,56932983.9
1015377501,846334,39185264.199999996
1015380001,51746,6509646.8
1015380021,759187,129820977.0
1015390010,109913,9738291.799999999
1015397501,389668,24042515.6
1015410001,329850,36349470.0
1015410021,968264,107186824.8
1015420014,129350,7191860.0
1015420019,431000,44134400.0
1015420033,92854,8607565.8
1015427501,425743,45554501.0
1015430009,54684,3877095.6
1015437501,291716,22958049.2
1015440019,217720,17570004.0
1015460023,267772,9880786.799999999
1015460035,52900,3639520.0
1015470023,261150,20239125.0
1015470049,218170,20442529.0
1015487502,110679,7282678.199999999
1015490001,690703,73628939.8
1015490018,157401,13520745.9
1015500001,138304,12392038.399999999
1015500007,113000,7130300.0
1015507501,213859,24294382.4
1015510005,73878,3132427.1999999997
1015530027,164384,12821952.0
1015547501,149477,16831110.2
1015550023,301851,23695303.5
1015560017,54450,4187205.0000000005
1015560023,340068,14928985.2
1015560040,56700,5641650.0
1015570008,81928,6414962.399999999
1015577502,97642,12263835.2
1015580040,165200,13496840.0
1015580050,63500,4235450.0
1015590010,184816,15672396.799999999
1015590019,277073,27790421.9
1015600021,223798,25490592.200000003
1015600031,56064,3111552.0
1015610001,210428,14919345.200000001
1015610021,502595,46691075.5
1015627501,198774,22878887.4
1015630020,54482,5742402.800000001
1015630032,112037,8962960.0
1015640047,207546,14548974.6
1015647502,96420,8716368.0
1015650001,193836,17076951.599999998
1015650009,86612,8436008.8
1015650028,82430,7080737.000000001
1015660010,112332,9638085.6
1015660017,153347,11286339.2
1015667501,149171,19287810.3
1015680021,315710,45304385.0
1015690016,391194,20576804.400000002
1015697501,93546,5360185.8
1015697503,103375,11846775.0
1015710022,346325,52225810.00000001
1015710038,50302,9678104.8
1015710049,194212,15886541.6
1015717501,124009,7849769.699999999
1015760001,215732,12167284.799999999
1015760005,260000,21710000.0
1015760014,232400,25866120.0
1015760023,147991,8050710.399999999
1015760027,230473,14220184.100000001
1015767501,87395,8573449.5
1015770001,281902,34110142.0
1015770008,154780,17072234.0
1015777502,130725,5921842.5
1015787501,98881,7989584.8
1015790015,95642,17550307.0
1015790023,345242,34317054.800000004
1015790049,255420,24852366.0
1015800023,182000,16525600.0
1015807501,104462,10665570.2
1015810023,130918,20541034.2
1015810030,150754,10040216.399999999
1015810045,77768,5731501.600000001
1015810049,242032,36692051.199999996
1015820005,81215,4385610.0
1015820023,211270,16415679.0
1015820034,120835,9413046.5
1015820040,114640,8827280.0
1015820046,123333,11630301.9
1015830012,223473,16000666.799999999
1015830015,320600,21480200.0
1015837501,93708,9248979.6
1015840001,202322,27374166.6
1015847501,280670,27309191.0
1015850001,67425,3978075.0
1015850023,416668,25208414.0
1015860001,135098,12820800.200000001
1015860005,71000,4430400.0
1015860013,71000,2953600.0
1015860021,254928,18380308.799999997
1015860035,71000,6155700.0
1015860043,71000,5168800.0
1015890002,115835,7726194.5
1015890019,89264,7105414.399999999
1015890023,89400,5015340.0
1015890034,195000,17218500.0
1015890041,210000,12894000.0
1015900007,222200,14598540.0
1015900008,296940,20340390.0
1015900030,230940,16235082.0
1015900036,169386,21647530.8
1015900042,53736,4460088.0
1015940002,56643,7148346.600000001
1015940007,53136,4304016.0
1015950001,106645,6505345.0
1015950031,113070,11555754.0
1015997501,194790,11745837.0
1015997502,364007,22204427.0
1016000021,106008,9805740.0
1016007501,432137,31718855.8
1016007502,130496,2727366.4
1016007503,94491,9411303.6
1016010027,162530,12872376.0
1016020001,163969,11248273.399999999
1016020009,73125,4058437.5
1016020013,85290,6260286.000000001
1016020020,141058,10635773.200000001
1016020060,121369,8240955.100000001
1016020069,157824,12752179.2
1016027501,97000,7546600.0
1016030001,88349,5751519.899999999
1016030039,240000,9960000.0
1016030060,52000,4050800.0000000005
1016030063,58306,4104742.4000000004
1016030069,155979,9826677.0
1016040001,153064,9520580.8
1016040013,59918,23601700.2
1016040023,914600,338493460.0
1016070003,64000,4428800.0
1016077501,105576,4972629.600000001
1016077502,96980,3966482.0
1016080001,124081,9293666.9
1016080005,160915,49062983.5
1016080069,98099,5022668.8
1016110001,488783,89300654.1
1016120001,532700,43787940.0
1016130006,245000,17615500.0
1016137501,71715,6110118.0
1016140001,212000,19419200.0
1016140069,56670,6636057.0
1016150014,59280,8826792.0
1016150060,57512,5003544.0
1016157501,240326,10526278.799999999
1016160001,680000,49096000.0
1016160049,147590,6848176.0
1016170001,102811,11936357.1
1016170007,130000,11531000.0
1016210014,77000,6129200.0
1016217501,71951,11965451.3
1016217502,50805,4907763.0
1016237501,121654,13880721.399999999
1016240001,212482,15043725.6
1016240015,186100,17902820.0
1016240033,509090,41490835.0
1016240045,133370,16444521.0
1016240069,126605,16635897.0
1016250033,247615,23696755.5
1016300041,65019,1105323.0
1016340003,78600,3764940.0
1016340065,115000,10959500.0
1016350017,138575,18444332.5
1016370028,59400,4959900.0
1016380008,60720,5027616.0
1016387501,74067,5851293.0
1016450050,50916,3406280.4000000004
1016467502,490810,36319940.0
1016527501,158521,12951165.700000001
1016560001,846700,12700500.0
1016680001,94000,4662400.0
1016710039,112171,7717364.8
1016720001,93939,5702097.3
1016740010,295750,21146125.0
1016747501,371721,32116694.400000002
1016760011,101375,11333725.0
1016780001,992000,33033599.999999996
1016830013,56646,2067579.0
1016940003,175885,10342038.0
1016940005,412985,26100652.0
1016940007,412985,25026891.0
1017010001,2046455,246393182.0
1017040001,257400,6048900.0
1017150022,617062,2406541.8
1017160008,507265,2333419.0
1017170069,68750,3437500.0
1017210070,59521,3690302.0
1017220007,52074,4441912.2
1017230010,228017,11241238.1
1017260069,62244,6703678.8
1017277501,138836,11370668.4
1017280057,79989,7342990.2
1017350047,69803,11189420.9
1017360027,253722,4719229.2
1017367501,170694,12819119.399999999
1017400007,129386,12136406.799999999
1017400009,115350,2341605.0
1017440001,756400,18077960.0
1017460021,138050,12396890.0
1017467501,355544,25528059.2
1017480035,194030,18200014.0
1017490024,55770,5353920.0
1017510001,59269,5648335.7
1017550047,52000,5090800.0
1017560039,60520,6245664.0
1017600001,716400,120211920.00000001
1017630001,370814,9010780.200000001
1017640001,449973,9404435.7
1017670005,66900,4375260.0
1017670016,201276,26991111.599999998
1017670030,65000,5934500.0
1017680033,98184,7461984.0
1017690021,117118,1967582.4000000001
1017700158,358400,28170239.999999996
1017700159,84941,11390588.1
1017740001,112500,2868750.0
1017750006,264386,22287739.8
1017750033,123885,5512882.5
1017750045,73354,6029698.8
1017750165,195842,23598961.0
1017780006,106332,12270712.8
1017800075,128640,8606016.0
1017830012,76941,6193750.5
1017860009,62791,7189569.5
1017870001,285185,43148490.5
1017870060,247156,37023968.800000004
1017870070,297425,44554265.0
1017870080,268639,40618216.8
1017890021,208526,13283106.200000001
1017897501,63700,3490760.0
1017920005,91256,7455615.2
1017920019,137456,4920924.8
1017950035,59411,3903302.7
1017960020,98107,6337712.199999999
1018200061,51456,3987840.0
1018207503,103821,5980089.600000001
1018230010,57516,4474744.8
1018230018,65048,5964901.600000001
1018237501,47419,4794060.899999999
1018240016,154962,17913607.2
1018250059,76300,7813120.0
1018257501,36839,2464529.1
1018260013,53098,4954043.399999999
1018260036,65286,4994379.0
1018270001,105273,10106208.0
1018270053,54000,4179600.0000000005
1018287506,32354,980326.2000000001
1018290029,55917,4730578.199999999
1018290033,61710,6226539.0
1018290050,116600,3591280.0
1018307502,50072,2844089.5999999996
1018307503,46543,3616391.1
1018320010,93857,6006848.0
1018320016,133915,19029321.5
1018320025,100316,8476702.0
1018320036,84612,7022796.0
1018320043,342541,24868476.599999998
1018327502,314041,23615883.2
1018337501,323840,26749184.0
1018337502,323725,28908642.5
1018337503,323200,28247680.0
1018337504,324023,32531909.200000003
1018337505,92431,11905112.8
1018337506,232452,25778926.8
1018337507,106501,12439316.799999999
1018360036,100530,6413814.0
1018370029,132877,8225086.3
1018377501,72427,7293398.9
1018390029,115776,10952409.6
1018400029,201723,5325487.199999999
1018417503,214360,21114460.0
1018420029,71216,7021897.6
1018427501,92525,9178480.0
1018447501,54221,3958133.0
1018457501,251334,30235480.2
1018457502,82820,7486928.000000001
1018467503,69340,5928570.0
1018467504,48821,3480937.3
1018470021,54675,5144917.5
1018480042,62000,4693400.0
1018487503,128243,5424678.899999999
1018490023,55458,5540254.2
1018517501,314997,16757840.4
1018520001,204468,14067398.399999999
1018520020,257760,16754400.0
1018520031,257760,15414048.0
1018527501,588459,79324273.2
1018527502,149359,17952951.8
1018550050,83500,8550400.0
1018590039,55590,1467576.0
1018597501,64105,5570724.5
1018600020,216559,48119409.8
1018610010,170050,12940804.999999998
1018610040,113886,2744652.6
1018640009,362400,20729280.0
1018640036,117276,3729376.8000000003
1018640039,86819,5660598.8
1018650040,358800,25331279.999999996
1018670042,83170,0.0
1018670074,36664,18332.0
1018680020,53305,4685509.5
1018680044,57300,7552140.000000001
1018687501,395377,35939769.300000004
1018687502,191489,13748910.2
1018690001,94455,8198694.0
1018690029,64650,10130655.0
1018690044,173668,2848155.1999999997
1018697501,72520,6468784.0
1018697502,76453,8470992.4
1018697503,243410,3115648.0
1018700001,53971,4404033.6
1018700056,54520,4748692.0
1018707502,150289,13135258.600000001
1018710001,107120,8848112.0
1018710020,94674,6617712.600000001
1018710042,87305,14012452.5
1018710052,111883,12161682.1
1018710061,107869,8909979.399999999
1018717501,171998,16460208.6
1018717502,113202,7595854.199999999
1018720043,259607,22066595.0
1018730031,82172,8562322.4
1018730052,61400,7061000.0
1018740052,168140,12240592.0
1018740058,77465,5554240.5
1018740061,61779,5739269.100000001
1018747501,242330,19289468.0
1018750001,94328,1565844.8
1018750061,114330,7911636.0
1018757501,134422,6976501.8
1018760001,172176,9659073.6
1018760007,145625,11606312.5
1018760046,112541,6831238.7
1018760061,120542,8305343.800000001
1018770001,160764,10224590.4
1018780012,249756,5769363.600000001
1018780021,106149,6644927.4
1018780025,108052,6029301.6
1018780037,53250,915900.0
1018780042,50820,1128204.0
1018787501,121072,11743984.0
1018790001,197170,11278124.0
1018790036,100961,8187937.1
1018800001,121922,11509436.8
1018800029,51080,5056920.0
1018807501,43092,5748472.8
1018817501,94023,10615196.700000001
1018817502,46657,2962719.5
1018817503,50867,4644157.1
1018820008,150429,11387475.3
1018820020,83471,7821232.7
1018820024,83519,3315704.3000000003
1018820028,88930,6207314.0
1018820036,55868,4854929.2
1018820051,53085,3742492.5
1018820054,53093,3796149.5
1018827501,47387,4018417.6
1018827502,117395,16388342.0
1018830036,67536,5578473.6
1018830059,123205,10312258.5
1018837501,163354,11336767.600000001
1018840011,75569,5796142.3
1018840015,54567,3230366.4000000004
1018840048,56780,437206.0
1018840061,91116,2560359.6
1018850029,89365,5174233.5
1018850036,149348,28062489.2
1018850037,48108,769728.0
1018850040,57300,332340.0
1018850043,57430,390524.0
1018850061,52624,1599769.5999999999
1018857501,135458,4632663.600000001
1018860001,1510966,0.0
1018860001,1510966,0.0
1018870040,107019,4740941.699999999
1018870050,116520,8680740.0
1018870065,141460,6606182.0
1018880001,87941,7773984.4
1018880007,58300,3381400.0
1018880010,110740,8438388.0
1018880015,91615,7668175.5
1018880025,106704,7319894.399999999
1018880031,96318,7984762.2
1018880036,82938,1351889.4000000001
1018880067,111359,9454379.100000001
1018880087,153653,10878632.4
1018887503,102056,8725788.0
1018890001,211041,10826403.299999999
1018890022,55665,6306844.5
1018890036,159770,9058959.0
1018890040,106763,6288340.7
1018890072,94804,7593800.399999999
1018897502,181961,10553738.0
1018900001,190890,11854269.0
1018900015,143604,10138442.399999999
1018900024,158615,8771409.5
1018900028,63550,5268295.0
1018900036,126785,7822634.5
1018900040,204463,25885015.799999997
1018900053,97857,8043845.4
1018900061,119228,6462157.600000001
1018900073,128461,7579199.0
1018910001,165372,6978698.4
1018910011,62605,3643611.0
1018910035,74899,5797182.600000001
1018910062,93293,5504287.0
1018917502,101838,5926971.600000001
1018920001,124351,5434138.7
1018920006,95175,4853925.0
1018920013,75524,5656747.600000001
1018920016,83805,5732262.000000001
1018920032,75600,4536000.0
1018920049,109845,10973515.5
1018920064,61344,1588809.5999999999
1018930001,53297,3890681.0
1018930003,124458,9147663.0
1018930025,51885,6662034.0
1018930032,132981,9042708.0
1018930035,145480,4146180.0
1018937501,179274,13355913.0
1018937502,86200,7214940.0
1018940001,187588,2438644.0
1018940011,164315,19619211.0
1018940031,157300,8242520.0
1018940067,151912,9372970.4
1018947501,174081,11576386.5
1018950001,78701,5068344.4
1018950016,59131,153740.6
1018950023,88332,14124286.8
1018950038,102951,8596408.5
1018950039,108401,6710021.899999999
1018950055,178897,5331130.600000001
1018950076,69485,2480614.5
1018960001,138633,12851279.1
1018960009,116103,5224635.0
1018960014,64047,5168592.9
1018960043,263040,17939328.0
1018960047,60158,812133.0
1018960057,115000,4565500.0
1018960065,126478,7386315.2
1018960072,90208,8678009.6
1018960074,73800,6981480.0
1018960080,63500,4432300.0
1018960083,62250,5322375.0
1018960087,61819,3882233.1999999997
1019010001,205030,25690259.0
1019010029,51072,5209344.0
1019090012,121000,3460600.0
1019107501,284579,23876178.1
1019120001,50326,2335126.4
1019120043,79037,5817123.199999999
1019147503,59987,6394614.199999999
1019190026,157728,17933673.6
1019210001,94680,8530668.0
1019220024,55230,7047348.0
1019230001,224000,17158400.0
1019247501,74087,6341847.199999999
1019250036,52680,5763192.0
1019250050,64058,4849190.600000001
1019257501,60883,5083730.5
1019287506,98922,8586429.6
1019290029,146780,12799216.0
1019297504,101943,7217564.399999999
1019300030,163440,12372408.0
1019300037,67680,5353488.0
1019300044,148355,12639846.0
1019310021,170841,19373369.400000002
1019310036,58000,3659800.0
1019320033,72957,4012635.0
1019370001,59880,5688600.0
1019380050,174040,11956548.0
1019437503,153107,20945037.6
1019440018,69665,7259093.0
1019440036,54779,4398753.7
1019450001,57148,6857760.0
1019450011,67976,4921462.4
1019450061,57148,5646222.399999999
1019457502,90095,7279676.0
1019457503,111188,6782468.0
1019457504,153526,16319813.799999999
1019467502,133198,8018519.600000001
1019477501,100359,8490371.399999999
1019487502,83219,6008411.8
1019490047,60768,6830323.2
1019500014,112000,9844800.0
1019507501,81457,5433181.9
1019510022,310000,32364000.0
1019520051,65598,5615188.8
1019540036,75637,5627392.800000001
1019547501,221293,11418718.8
1019590001,331448,26151247.200000003
1019597501,232076,13274747.200000001
1019610001,710600,0.0
1019610001,710600,52158040.00000001
1019610001,710600,0.0
1019610039,422915,29561758.500000004
1019610057,365100,0.0
1019620019,189905,1747125.9999999998
1019620026,54100,183940.0
1019620031,53352,293436.0
1019620038,87271,8796916.799999999
1019620044,56423,4621043.7
1019620056,110280,474204.0
1019620061,64842,5116033.800000001
1019620070,87979,1513238.8
1019630001,90827,4995485.0
1019630016,58860,359046.0
1019630019,108400,6243840.0
1019630025,50220,4459536.0
1019630030,79036,6109482.8
1019630048,72222,967774.8
1019630060,130228,14220897.6
1019670040,124000,3620800.0
1019670045,76672,122675.20000000001
1019690025,104187,1354431.0
1019690029,61602,5882991.0
1019690034,61602,3104740.8
1019690040,66300,5151510.0
1019690048,67440,5509848.0
1019690050,63264,3916041.6
1019690055,63264,5238259.2
1019700002,120570,11405922.0
1019700016,53835,3639245.9999999995
1019730001,1368870,5992091537.999999
1019730001,1368870,0.0
1019730001,1368870,410661.0
1019750001,476512,94206422.39999999
1019750029,153000,22108500.0
1019760020,81632,12032556.8
1019760036,50916,310587.6
1019770001,127711,7713744.399999999
1019780001,1288976,117554611.2
1019860065,184044,8318788.800000001
1019870001,53952,604262.3999999999
1019880001,50452,85768.4
1019880134,50742,2186980.2
1019890001,675797,84609784.4
1019900001,148982,9460357.0
1019900005,55960,5596.0
1019900010,58750,305500.0
1019900013,60104,9021610.4
1019900029,74634,82097.40000000001
1019900040,67518,4955821.2
1019900044,50120,5012.0
1019900050,50120,375900.0
1019900061,58840,2659568.0
1019900064,60576,10467532.8
1019900067,55056,627638.4
1019910001,571200,38327520.0
1019910031,78397,1254352.0
1019930001,140460,7472472.0
1019930015,51870,4917276.0
1019930047,65172,5050830.0
1019930096,55062,5010642.0
1019940038,110111,10262345.200000001
1019940057,258120,18120024.0
1019940072,63194,4549968.0
1019940081,50886,3724855.2
1019950001,58560,4678944.0
1019950005,69840,5943384.0
1019950010,65496,5488564.8
1019950044,95974,1535584.0
1019950053,256528,0.0
1019950063,339104,0.0
1019950077,64068,5247169.2
1019980017,210000,29820000.0
1019980029,79708,0.0
1019990036,53340,4240530.0
1020010060,50388,3678324.0
1020010120,86625,3222450.0000000005
1020019005,1443724,126903339.60000001
1020020002,67350,7186245.0
1020020033,60450,10191870.0
1020020034,60912,5975467.199999999
1020020050,59316,7770396.0
1020020069,61812,6589159.199999999
1020070036,55890,5471631.0
1020080006,64885,5911023.5
1020090012,70509,5640720.0
1020090018,67474,6018680.8
1020090029,65736,4516063.2
1020090033,65036,8532723.2
1000627501,1690747,163495234.9
1000630003,647875,111564075.0
1000640008,167448,16225711.200000001
1000640012,279669,17591180.099999998
1000640015,150000,16875000.0
1000647502,148239,18248220.9
1000650007,124910,7394672.0
1000650017,168176,10948257.6
1000660001,640000,73280000.0
1000670001,1073000,96248100.0
1000670023,558327,34672106.7
1020090039,60218,6377086.2
1020090054,53525,6455115.0
1020100042,55143,5409528.3
1020110038,103248,7991395.2
1020160050,1487977,28866753.799999997
1000680007,155450,18343100.0
1000680011,155026,3178777124.7999997
1000680028,71539,6960744.7
1000680036,377120,64789216.00000001
1000690018,627330,60160947.0
1000690032,338463,22338558.0
1000697502,344914,45390682.4
1000700032,487950,69923235.0
1000700043,481858,56425571.8
1000707501,255863,13279289.7
1000717501,462377,37729963.199999996
1000747501,744146,57299242.0
1000750001,541000,44740700.0
1000750021,234553,12876959.7
1000750030,296076,21258256.8
1000760024,53445,3233422.5
1000767502,388570,43442126.0
1000770001,160000,12016000.0
1000770008,788241,39569698.2
1000780001,76988,4442207.600000001
1000780004,493039,35202984.6
1020260001,74304,6902841.600000001
1020260029,58569,2295904.8000000003
1020290029,69331,7238156.4
1020310038,113070,6037938.0
1020310054,79932,11917861.2
1020320023,61549,4671569.100000001
1020320034,100421,15053107.9
1020320055,84600,7453259.999999999
1000787507,97798,9496185.799999999
1000787508,81199,1688939.2
